ampl.tab 3 1
ALL_PLACES	PLACES	DAYS	travel
EMKIftUSS	ThBstnP	7	0
EMKIftUSS	ThBstnP	8	0
EMKIftUSS	Grg_sIs	1	0
EMKIftUSS	Grg_sIs	2	0
EMKIftUSS	Grg_sIs	3	0
EMKIftUSS	Grg_sIs	4	0
EMKIftUSS	Grg_sIs	5	0
EMKIftUSS	Grg_sIs	6	0
EMKIftUSS	Grg_sIs	7	0
EMKIftUSS	Grg_sIs	8	0
EMKIftUSS	CmmnwAM	1	0
EMKIftUSS	CmmnwAM	2	0
EMKIftUSS	CmmnwAM	3	0
EMKIftUSS	CmmnwAM	4	0
EMKIftUSS	CmmnwAM	5	0
EMKIftUSS	CmmnwAM	6	0
EMKIftUSS	CmmnwAM	7	0
EMKIftUSS	CmmnwAM	8	0
EMKIftUSS	ThPOoEG	1	0
EMKIftUSS	ThPOoEG	2	0
EMKIftUSS	ThPOoEG	3	0
EMKIftUSS	ThPOoEG	4	0
EMKIftUSS	ThPOoEG	5	0
EMKIftUSS	ThPOoEG	6	0
EMKIftUSS	ThPOoEG	7	0
EMKIftUSS	ThPOoEG	8	0
EMKIftUSS	EMKIftUSS	1	0
EMKIftUSS	EMKIftUSS	2	0
EMKIftUSS	EMKIftUSS	3	0
EMKIftUSS	EMKIftUSS	4	0
EMKIftUSS	EMKIftUSS	5	0
EMKIftUSS	EMKIftUSS	6	0
EMKIftUSS	EMKIftUSS	7	0
EMKIftUSS	EMKIftUSS	8	0
EMKIftUSS	DwnstCH	1	0
EMKIftUSS	DwnstCH	2	0
EMKIftUSS	DwnstCH	3	0
EMKIftUSS	DwnstCH	4	0
EMKIftUSS	DwnstCH	5	0
EMKIftUSS	DwnstCH	6	0
EMKIftUSS	DwnstCH	7	0
EMKIftUSS	DwnstCH	8	0
EMKIftUSS	FanPier	1	0
EMKIftUSS	FanPier	2	0
EMKIftUSS	FanPier	3	0
EMKIftUSS	FanPier	4	0
EMKIftUSS	FanPier	5	0
EMKIftUSS	FanPier	6	0
EMKIftUSS	FanPier	7	0
EMKIftUSS	FanPier	8	0
EMKIftUSS	BstnAth	1	0
EMKIftUSS	BstnAth	2	0
EMKIftUSS	BstnAth	3	0
EMKIftUSS	BstnAth	4	0
EMKIftUSS	BstnAth	5	0
EMKIftUSS	BstnAth	6	0
EMKIftUSS	BstnAth	7	0
EMKIftUSS	BstnAth	8	0
EMKIftUSS	SymphnH	1	0
EMKIftUSS	SymphnH	2	0
EMKIftUSS	SymphnH	3	0
EMKIftUSS	SymphnH	4	0
EMKIftUSS	SymphnH	5	0
EMKIftUSS	SymphnH	6	0
EMKIftUSS	SymphnH	7	0
EMKIftUSS	SymphnH	8	0
EMKIftUSS	EtDaMGH	1	0
EMKIftUSS	EtDaMGH	2	0
EMKIftUSS	EtDaMGH	3	0
EMKIftUSS	EtDaMGH	4	0
EMKIftUSS	EtDaMGH	5	0
EMKIftUSS	EtDaMGH	6	0
EMKIftUSS	EtDaMGH	7	0
EMKIftUSS	EtDaMGH	8	0
EMKIftUSS	BstnWnr	1	0
EMKIftUSS	BstnWnr	2	0
EMKIftUSS	BstnWnr	3	0
EMKIftUSS	BstnWnr	4	0
EMKIftUSS	BstnWnr	5	0
EMKIftUSS	BstnWnr	6	0
EMKIftUSS	BstnWnr	7	0
EMKIftUSS	BstnWnr	8	0
EMKIftUSS	MtrplWM	1	0
EMKIftUSS	MtrplWM	2	0
EMKIftUSS	MtrplWM	3	0
EMKIftUSS	MtrplWM	4	0
EMKIftUSS	MtrplWM	5	0
EMKIftUSS	MtrplWM	6	0
EMKIftUSS	MtrplWM	7	0
EMKIftUSS	MtrplWM	8	0
EMKIftUSS	BySttCC	1	0
EMKIftUSS	BySttCC	2	0
EMKIftUSS	BySttCC	3	0
EMKIftUSS	BySttCC	4	0
EMKIftUSS	BySttCC	5	0
EMKIftUSS	BySttCC	6	0
EMKIftUSS	BySttCC	7	0
EMKIftUSS	BySttCC	8	0
EMKIftUSS	PSRMMoMHaIaMGH	1	0
EMKIftUSS	PSRMMoMHaIaMGH	2	0
EMKIftUSS	PSRMMoMHaIaMGH	3	0
EMKIftUSS	PSRMMoMHaIaMGH	4	0
EMKIftUSS	PSRMMoMHaIaMGH	5	0
EMKIftUSS	PSRMMoMHaIaMGH	6	0
EMKIftUSS	PSRMMoMHaIaMGH	7	0
EMKIftUSS	PSRMMoMHaIaMGH	8	0
EMKIftUSS	BstnBll	1	0
EMKIftUSS	BstnBll	2	0
EMKIftUSS	BstnBll	3	0
EMKIftUSS	BstnBll	4	0
EMKIftUSS	BstnBll	5	0
EMKIftUSS	BstnBll	6	0
EMKIftUSS	BstnBll	7	0
EMKIftUSS	BstnBll	8	0
EMKIftUSS	JamcPnd	1	0
EMKIftUSS	JamcPnd	2	0
EMKIftUSS	JamcPnd	3	0
EMKIftUSS	JamcPnd	4	0
EMKIftUSS	JamcPnd	5	0
EMKIftUSS	JamcPnd	6	0
EMKIftUSS	JamcPnd	7	0
EMKIftUSS	JamcPnd	8	0
EMKIftUSS	PirsPrk	1	0
EMKIftUSS	PirsPrk	2	0
EMKIftUSS	PirsPrk	3	0
EMKIftUSS	PirsPrk	4	0
EMKIftUSS	PirsPrk	5	0
EMKIftUSS	PirsPrk	6	0
EMKIftUSS	PirsPrk	7	0
EMKIftUSS	PirsPrk	8	0
EMKIftUSS	NtnPSVC	1	0
EMKIftUSS	NtnPSVC	2	0
EMKIftUSS	NtnPSVC	3	0
EMKIftUSS	NtnPSVC	4	0
EMKIftUSS	NtnPSVC	5	0
EMKIftUSS	NtnPSVC	6	0
EMKIftUSS	NtnPSVC	7	0
EMKIftUSS	NtnPSVC	8	0
EMKIftUSS	NwBlnFS	1	0
EMKIftUSS	NwBlnFS	2	0
EMKIftUSS	NwBlnFS	3	0
EMKIftUSS	NwBlnFS	4	0
EMKIftUSS	NwBlnFS	5	0
EMKIftUSS	NwBlnFS	6	0
EMKIftUSS	NwBlnFS	7	0
EMKIftUSS	NwBlnFS	8	0
EMKIftUSS	AnaHACM	1	0
EMKIftUSS	AnaHACM	2	0
EMKIftUSS	AnaHACM	3	0
EMKIftUSS	AnaHACM	4	0
EMKIftUSS	AnaHACM	5	0
EMKIftUSS	AnaHACM	6	0
EMKIftUSS	AnaHACM	7	0
EMKIftUSS	AnaHACM	8	0
EMKIftUSS	ArlngSC	1	0
EMKIftUSS	ArlngSC	2	0
EMKIftUSS	ArlngSC	3	0
EMKIftUSS	ArlngSC	4	0
EMKIftUSS	ArlngSC	5	0
EMKIftUSS	ArlngSC	6	0
EMKIftUSS	ArlngSC	7	0
EMKIftUSS	ArlngSC	8	0
EMKIftUSS	LttBIaL	1	0
EMKIftUSS	LttBIaL	2	0
EMKIftUSS	LttBIaL	3	0
EMKIftUSS	LttBIaL	4	0
EMKIftUSS	LttBIaL	5	0
EMKIftUSS	LttBIaL	6	0
EMKIftUSS	LttBIaL	7	0
EMKIftUSS	LttBIaL	8	0
EMKIftUSS	NwEnCJH	1	0
EMKIftUSS	NwEnCJH	2	0
EMKIftUSS	NwEnCJH	3	0
EMKIftUSS	NwEnCJH	4	0
EMKIftUSS	NwEnCJH	5	0
EMKIftUSS	NwEnCJH	6	0
EMKIftUSS	NwEnCJH	7	0
EMKIftUSS	NwEnCJH	8	0
EMKIftUSS	FrtWrrn	1	0
EMKIftUSS	FrtWrrn	2	0
EMKIftUSS	FrtWrrn	3	0
EMKIftUSS	FrtWrrn	4	0
EMKIftUSS	FrtWrrn	5	0
EMKIftUSS	FrtWrrn	6	0
EMKIftUSS	FrtWrrn	7	0
EMKIftUSS	FrtWrrn	8	0
EMKIftUSS	ChrcotC	1	0
EMKIftUSS	ChrcotC	2	0
EMKIftUSS	ChrcotC	3	0
EMKIftUSS	ChrcotC	4	0
EMKIftUSS	ChrcotC	5	0
EMKIftUSS	ChrcotC	6	0
EMKIftUSS	ChrcotC	7	0
EMKIftUSS	ChrcotC	8	0
EMKIftUSS	ThmpsnI	1	0
EMKIftUSS	ThmpsnI	2	0
EMKIftUSS	ThmpsnI	3	0
EMKIftUSS	ThmpsnI	4	0
EMKIftUSS	ThmpsnI	5	0
EMKIftUSS	ThmpsnI	6	0
EMKIftUSS	ThmpsnI	7	0
EMKIftUSS	ThmpsnI	8	0
EMKIftUSS	EmrldNc	1	0
EMKIftUSS	EmrldNc	2	0
EMKIftUSS	EmrldNc	3	0
EMKIftUSS	EmrldNc	4	0
EMKIftUSS	EmrldNc	5	0
EMKIftUSS	EmrldNc	6	0
EMKIftUSS	EmrldNc	7	0
EMKIftUSS	EmrldNc	8	0
EMKIftUSS	LyrSCoB	1	0
EMKIftUSS	LyrSCoB	2	0
EMKIftUSS	LyrSCoB	3	0
EMKIftUSS	LyrSCoB	4	0
EMKIftUSS	LyrSCoB	5	0
EMKIftUSS	LyrSCoB	6	0
EMKIftUSS	LyrSCoB	7	0
EMKIftUSS	LyrSCoB	8	0
EMKIftUSS	HOME_NEU_END	1	0
EMKIftUSS	HOME_NEU_END	2	0
EMKIftUSS	HOME_NEU_END	3	0
EMKIftUSS	HOME_NEU_END	4	0
EMKIftUSS	HOME_NEU_END	5	0
EMKIftUSS	HOME_NEU_END	6	0
EMKIftUSS	HOME_NEU_END	7	0
EMKIftUSS	HOME_NEU_END	8	0
DwnstCH	HOME_NEU_START	1	0
DwnstCH	HOME_NEU_START	2	0
DwnstCH	HOME_NEU_START	3	0
DwnstCH	HOME_NEU_START	4	0
DwnstCH	HOME_NEU_START	5	0
DwnstCH	HOME_NEU_START	6	0
DwnstCH	HOME_NEU_START	7	0
DwnstCH	HOME_NEU_START	8	0
DwnstCH	FrdmTrl	1	0
DwnstCH	FrdmTrl	2	0
DwnstCH	FrdmTrl	3	0
DwnstCH	FrdmTrl	4	0
DwnstCH	FrdmTrl	5	0
DwnstCH	FrdmTrl	6	0
DwnstCH	FrdmTrl	7	0
DwnstCH	FrdmTrl	8	0
DwnstCH	FnwyPrk	1	0
DwnstCH	FnwyPrk	2	0
DwnstCH	FnwyPrk	3	0
DwnstCH	FnwyPrk	4	0
DwnstCH	FnwyPrk	5	0
DwnstCH	FnwyPrk	6	0
DwnstCH	FnwyPrk	7	0
DwnstCH	FnwyPrk	8	0
DwnstCH	MsmofFA	1	0
DwnstCH	MsmofFA	2	0
DwnstCH	MsmofFA	3	0
DwnstCH	MsmofFA	4	0
DwnstCH	MsmofFA	5	0
DwnstCH	MsmofFA	6	0
DwnstCH	MsmofFA	7	0
DwnstCH	MsmofFA	8	0
DwnstCH	BstTPSM	1	0
DwnstCH	BstTPSM	2	0
DwnstCH	BstTPSM	3	0
DwnstCH	BstTPSM	4	0
DwnstCH	BstTPSM	5	0
DwnstCH	BstTPSM	6	0
DwnstCH	BstTPSM	7	0
DwnstCH	BstTPSM	8	0
DwnstCH	NrthEnd	1	0
DwnstCH	NrthEnd	2	0
DwnstCH	NrthEnd	3	0
DwnstCH	NrthEnd	4	0
DwnstCH	NrthEnd	5	0
DwnstCH	NrthEnd	6	0
DwnstCH	NrthEnd	7	0
DwnstCH	NrthEnd	8	0
DwnstCH	JhFKPML	1	0
DwnstCH	JhFKPML	2	0
DwnstCH	JhFKPML	3	0
DwnstCH	JhFKPML	4	0
DwnstCH	JhFKPML	5	0
DwnstCH	JhFKPML	6	0
DwnstCH	JhFKPML	7	0
DwnstCH	JhFKPML	8	0
DwnstCH	BstnPbG	1	0
DwnstCH	BstnPbG	2	0
DwnstCH	BstnPbG	3	0
DwnstCH	BstnPbG	4	0
DwnstCH	BstnPbG	5	0
DwnstCH	BstnPbG	6	0
DwnstCH	BstnPbG	7	0
DwnstCH	BstnPbG	8	0
DwnstCH	SmlAdmB	1	0
DwnstCH	SmlAdmB	2	0
DwnstCH	SmlAdmB	3	0
DwnstCH	SmlAdmB	4	0
DwnstCH	SmlAdmB	5	0
DwnstCH	SmlAdmB	6	0
DwnstCH	SmlAdmB	7	0
DwnstCH	SmlAdmB	8	0
DwnstCH	IsblSGM	1	0
DwnstCH	IsblSGM	2	0
DwnstCH	IsblSGM	3	0
DwnstCH	IsblSGM	4	0
DwnstCH	IsblSGM	5	0
DwnstCH	IsblSGM	6	0
DwnstCH	IsblSGM	7	0
DwnstCH	IsblSGM	8	0
DwnstCH	BstnPbL	1	0
DwnstCH	BstnPbL	2	0
DwnstCH	BstnPbL	3	0
DwnstCH	BstnPbL	4	0
DwnstCH	BstnPbL	5	0
DwnstCH	BstnPbL	6	0
DwnstCH	BstnPbL	7	0
DwnstCH	BstnPbL	8	0
DwnstCH	USSCnst	1	0
DwnstCH	USSCnst	2	0
DwnstCH	USSCnst	3	0
DwnstCH	USSCnst	4	0
DwnstCH	USSCnst	5	0
DwnstCH	USSCnst	6	0
DwnstCH	USSCnst	7	0
DwnstCH	USSCnst	8	0
DwnstCH	BecnHll	1	0
DwnstCH	BecnHll	2	0
DwnstCH	BecnHll	3	0
DwnstCH	BecnHll	4	0
DwnstCH	BecnHll	5	0
DwnstCH	BecnHll	6	0
DwnstCH	BecnHll	7	0
DwnstCH	BecnHll	8	0
DwnstCH	BackBay	1	0
DwnstCH	BackBay	2	0
DwnstCH	BackBay	3	0
DwnstCH	BackBay	4	0
DwnstCH	BackBay	5	0
DwnstCH	BackBay	6	0
DwnstCH	BackBay	7	0
DwnstCH	BackBay	8	0
DwnstCH	OldNCHS	1	0
DwnstCH	OldNCHS	2	0
DwnstCH	OldNCHS	3	0
DwnstCH	OldNCHS	4	0
DwnstCH	OldNCHS	5	0
DwnstCH	OldNCHS	6	0
DwnstCH	OldNCHS	7	0
DwnstCH	OldNCHS	8	0
DwnstCH	HrbrWlk	1	0
DwnstCH	HrbrWlk	2	0
DwnstCH	HrbrWlk	3	0
DwnstCH	HrbrWlk	4	0
DwnstCH	HrbrWlk	5	0
DwnstCH	HrbrWlk	6	0
DwnstCH	HrbrWlk	7	0
DwnstCH	HrbrWlk	8	0
DwnstCH	NwEngHM	1	0
DwnstCH	NwEngHM	2	0
DwnstCH	NwEngHM	3	0
DwnstCH	NwEngHM	4	0
DwnstCH	NwEngHM	5	0
DwnstCH	NwEngHM	6	0
DwnstCH	NwEngHM	7	0
DwnstCH	NwEngHM	8	0
DwnstCH	ArnldAr	1	0
DwnstCH	ArnldAr	2	0
DwnstCH	ArnldAr	3	0
DwnstCH	ArnldAr	4	0
DwnstCH	ArnldAr	5	0
DwnstCH	ArnldAr	6	0
DwnstCH	ArnldAr	7	0
DwnstCH	ArnldAr	8	0
DwnstCH	ChrlsRE	1	0
DwnstCH	ChrlsRE	2	0
DwnstCH	ChrlsRE	3	0
DwnstCH	ChrlsRE	4	0
DwnstCH	ChrlsRE	5	0
DwnstCH	ChrlsRE	6	0
DwnstCH	ChrlsRE	7	0
DwnstCH	ChrlsRE	8	0
DwnstCH	BstnOpH	1	0
DwnstCH	BstnOpH	2	0
DwnstCH	BstnOpH	3	0
DwnstCH	BstnOpH	4	0
DwnstCH	BstnOpH	5	0
DwnstCH	BstnOpH	6	0
DwnstCH	BstnOpH	7	0
DwnstCH	BstnOpH	8	0
DwnstCH	Mrrt_CH	1	0
DwnstCH	Mrrt_CH	2	0
DwnstCH	Mrrt_CH	3	0
DwnstCH	Mrrt_CH	4	0
DwnstCH	Mrrt_CH	5	0
DwnstCH	Mrrt_CH	6	0
DwnstCH	Mrrt_CH	7	0
DwnstCH	Mrrt_CH	8	0
DwnstCH	RsKnndG	1	0
DwnstCH	RsKnndG	2	0
DwnstCH	RsKnndG	3	0
DwnstCH	RsKnndG	4	0
DwnstCH	RsKnndG	5	0
DwnstCH	RsKnndG	6	0
DwnstCH	RsKnndG	7	0
DwnstCH	RsKnndG	8	0
DwnstCH	ThBstnP	1	0
DwnstCH	ThBstnP	2	0
DwnstCH	ThBstnP	3	0
DwnstCH	ThBstnP	4	0
DwnstCH	ThBstnP	5	0
DwnstCH	ThBstnP	6	0
DwnstCH	ThBstnP	7	0
DwnstCH	ThBstnP	8	0
DwnstCH	Grg_sIs	1	0
DwnstCH	Grg_sIs	2	0
DwnstCH	Grg_sIs	3	0
DwnstCH	Grg_sIs	4	0
DwnstCH	Grg_sIs	5	0
DwnstCH	Grg_sIs	6	0
DwnstCH	Grg_sIs	7	0
DwnstCH	Grg_sIs	8	0
DwnstCH	CmmnwAM	1	0
DwnstCH	CmmnwAM	2	0
DwnstCH	CmmnwAM	3	0
DwnstCH	CmmnwAM	4	0
DwnstCH	CmmnwAM	5	0
DwnstCH	CmmnwAM	6	0
DwnstCH	CmmnwAM	7	0
DwnstCH	CmmnwAM	8	0
DwnstCH	ThPOoEG	1	0
DwnstCH	ThPOoEG	2	0
DwnstCH	ThPOoEG	3	0
DwnstCH	ThPOoEG	4	0
DwnstCH	ThPOoEG	5	0
DwnstCH	ThPOoEG	6	0
DwnstCH	ThPOoEG	7	0
DwnstCH	ThPOoEG	8	0
DwnstCH	EMKIftUSS	1	0
DwnstCH	EMKIftUSS	2	0
DwnstCH	EMKIftUSS	3	0
DwnstCH	EMKIftUSS	4	0
DwnstCH	EMKIftUSS	5	0
DwnstCH	EMKIftUSS	6	0
DwnstCH	EMKIftUSS	7	0
DwnstCH	EMKIftUSS	8	0
DwnstCH	DwnstCH	1	0
DwnstCH	DwnstCH	2	0
DwnstCH	DwnstCH	3	0
DwnstCH	DwnstCH	4	0
DwnstCH	DwnstCH	5	0
DwnstCH	DwnstCH	6	0
DwnstCH	DwnstCH	7	0
DwnstCH	DwnstCH	8	0
DwnstCH	FanPier	1	0
DwnstCH	FanPier	2	0
DwnstCH	FanPier	3	0
DwnstCH	FanPier	4	0
DwnstCH	FanPier	5	0
DwnstCH	FanPier	6	0
DwnstCH	FanPier	7	0
DwnstCH	FanPier	8	0
DwnstCH	BstnAth	1	0
DwnstCH	BstnAth	2	0
DwnstCH	BstnAth	3	0
DwnstCH	BstnAth	4	0
DwnstCH	BstnAth	5	0
DwnstCH	BstnAth	6	0
DwnstCH	BstnAth	7	0
DwnstCH	BstnAth	8	0
DwnstCH	SymphnH	1	0
DwnstCH	SymphnH	2	0
DwnstCH	SymphnH	3	0
DwnstCH	SymphnH	4	0
DwnstCH	SymphnH	5	0
DwnstCH	SymphnH	6	0
DwnstCH	SymphnH	7	0
DwnstCH	SymphnH	8	0
DwnstCH	EtDaMGH	1	0
DwnstCH	EtDaMGH	2	0
DwnstCH	EtDaMGH	3	0
DwnstCH	EtDaMGH	4	0
DwnstCH	EtDaMGH	5	0
DwnstCH	EtDaMGH	6	0
DwnstCH	EtDaMGH	7	0
DwnstCH	EtDaMGH	8	0
DwnstCH	BstnWnr	1	0
DwnstCH	BstnWnr	2	1
DwnstCH	BstnWnr	3	0
DwnstCH	BstnWnr	4	0
DwnstCH	BstnWnr	5	0
DwnstCH	BstnWnr	6	0
DwnstCH	BstnWnr	7	0
DwnstCH	BstnWnr	8	0
DwnstCH	MtrplWM	1	0
DwnstCH	MtrplWM	2	0
DwnstCH	MtrplWM	3	0
DwnstCH	MtrplWM	4	0
DwnstCH	MtrplWM	5	0
DwnstCH	MtrplWM	6	0
DwnstCH	MtrplWM	7	0
DwnstCH	MtrplWM	8	0
DwnstCH	BySttCC	1	0
DwnstCH	BySttCC	2	0
DwnstCH	BySttCC	3	0
DwnstCH	BySttCC	4	0
DwnstCH	BySttCC	5	0
DwnstCH	BySttCC	6	0
DwnstCH	BySttCC	7	0
DwnstCH	BySttCC	8	0
DwnstCH	PSRMMoMHaIaMGH	1	0
DwnstCH	PSRMMoMHaIaMGH	2	0
DwnstCH	PSRMMoMHaIaMGH	3	0
DwnstCH	PSRMMoMHaIaMGH	4	0
DwnstCH	PSRMMoMHaIaMGH	5	0
DwnstCH	PSRMMoMHaIaMGH	6	0
DwnstCH	PSRMMoMHaIaMGH	7	0
DwnstCH	PSRMMoMHaIaMGH	8	0
DwnstCH	BstnBll	1	0
DwnstCH	BstnBll	2	0
DwnstCH	BstnBll	3	0
DwnstCH	BstnBll	4	0
DwnstCH	BstnBll	5	0
DwnstCH	BstnBll	6	0
DwnstCH	BstnBll	7	0
DwnstCH	BstnBll	8	0
DwnstCH	JamcPnd	1	0
DwnstCH	JamcPnd	2	0
DwnstCH	JamcPnd	3	0
DwnstCH	JamcPnd	4	0
DwnstCH	JamcPnd	5	0
DwnstCH	JamcPnd	6	0
DwnstCH	JamcPnd	7	0
DwnstCH	JamcPnd	8	0
DwnstCH	PirsPrk	1	0
DwnstCH	PirsPrk	2	0
DwnstCH	PirsPrk	3	0
DwnstCH	PirsPrk	4	0
DwnstCH	PirsPrk	5	0
DwnstCH	PirsPrk	6	0
DwnstCH	PirsPrk	7	0
DwnstCH	PirsPrk	8	0
DwnstCH	NtnPSVC	1	0
DwnstCH	NtnPSVC	2	0
DwnstCH	NtnPSVC	3	0
DwnstCH	NtnPSVC	4	0
DwnstCH	NtnPSVC	5	0
DwnstCH	NtnPSVC	6	0
DwnstCH	NtnPSVC	7	0
DwnstCH	NtnPSVC	8	0
DwnstCH	NwBlnFS	1	0
DwnstCH	NwBlnFS	2	0
DwnstCH	NwBlnFS	3	0
DwnstCH	NwBlnFS	4	0
DwnstCH	NwBlnFS	5	0
DwnstCH	NwBlnFS	6	0
DwnstCH	NwBlnFS	7	0
DwnstCH	NwBlnFS	8	0
DwnstCH	AnaHACM	1	0
DwnstCH	AnaHACM	2	0
DwnstCH	AnaHACM	3	0
DwnstCH	AnaHACM	4	0
DwnstCH	AnaHACM	5	0
DwnstCH	AnaHACM	6	0
DwnstCH	AnaHACM	7	0
DwnstCH	AnaHACM	8	0
DwnstCH	ArlngSC	1	0
DwnstCH	ArlngSC	2	0
DwnstCH	ArlngSC	3	0
DwnstCH	ArlngSC	4	0
DwnstCH	ArlngSC	5	0
DwnstCH	ArlngSC	6	0
DwnstCH	ArlngSC	7	0
DwnstCH	ArlngSC	8	0
DwnstCH	LttBIaL	1	0
DwnstCH	LttBIaL	2	0
DwnstCH	LttBIaL	3	0
DwnstCH	LttBIaL	4	0
DwnstCH	LttBIaL	5	0
DwnstCH	LttBIaL	6	0
DwnstCH	LttBIaL	7	0
DwnstCH	LttBIaL	8	0
DwnstCH	NwEnCJH	1	0
DwnstCH	NwEnCJH	2	0
DwnstCH	NwEnCJH	3	0
DwnstCH	NwEnCJH	4	0
DwnstCH	NwEnCJH	5	0
DwnstCH	NwEnCJH	6	0
DwnstCH	NwEnCJH	7	0
DwnstCH	NwEnCJH	8	0
DwnstCH	FrtWrrn	1	0
DwnstCH	FrtWrrn	2	0
DwnstCH	FrtWrrn	3	0
DwnstCH	FrtWrrn	4	0
DwnstCH	FrtWrrn	5	0
DwnstCH	FrtWrrn	6	0
DwnstCH	FrtWrrn	7	0
DwnstCH	FrtWrrn	8	0
DwnstCH	ChrcotC	1	0
DwnstCH	ChrcotC	2	0
DwnstCH	ChrcotC	3	0
DwnstCH	ChrcotC	4	0
DwnstCH	ChrcotC	5	0
DwnstCH	ChrcotC	6	0
DwnstCH	ChrcotC	7	0
DwnstCH	ChrcotC	8	0
DwnstCH	ThmpsnI	1	0
DwnstCH	ThmpsnI	2	0
DwnstCH	ThmpsnI	3	0
DwnstCH	ThmpsnI	4	0
DwnstCH	ThmpsnI	5	0
DwnstCH	ThmpsnI	6	0
DwnstCH	ThmpsnI	7	0
DwnstCH	ThmpsnI	8	0
DwnstCH	EmrldNc	1	0
DwnstCH	EmrldNc	2	0
DwnstCH	EmrldNc	3	0
DwnstCH	EmrldNc	4	0
DwnstCH	EmrldNc	5	0
DwnstCH	EmrldNc	6	0
DwnstCH	EmrldNc	7	0
DwnstCH	EmrldNc	8	0
DwnstCH	LyrSCoB	1	0
DwnstCH	LyrSCoB	2	0
DwnstCH	LyrSCoB	3	0
DwnstCH	LyrSCoB	4	0
DwnstCH	LyrSCoB	5	0
DwnstCH	LyrSCoB	6	0
DwnstCH	LyrSCoB	7	0
DwnstCH	LyrSCoB	8	0
DwnstCH	HOME_NEU_END	1	0
DwnstCH	HOME_NEU_END	2	0
DwnstCH	HOME_NEU_END	3	0
DwnstCH	HOME_NEU_END	4	0
DwnstCH	HOME_NEU_END	5	0
DwnstCH	HOME_NEU_END	6	0
DwnstCH	HOME_NEU_END	7	0
DwnstCH	HOME_NEU_END	8	0
FanPier	HOME_NEU_START	1	0
FanPier	HOME_NEU_START	2	0
FanPier	HOME_NEU_START	3	0
FanPier	HOME_NEU_START	4	0
FanPier	HOME_NEU_START	5	0
FanPier	HOME_NEU_START	6	0
FanPier	HOME_NEU_START	7	0
FanPier	HOME_NEU_START	8	0
FanPier	FrdmTrl	1	0
FanPier	FrdmTrl	2	0
FanPier	FrdmTrl	3	0
FanPier	FrdmTrl	4	0
FanPier	FrdmTrl	5	0
FanPier	FrdmTrl	6	0
FanPier	FrdmTrl	7	0
FanPier	FrdmTrl	8	0
FanPier	FnwyPrk	1	0
FanPier	FnwyPrk	2	0
FanPier	FnwyPrk	3	0
FanPier	FnwyPrk	4	0
FanPier	FnwyPrk	5	0
FanPier	FnwyPrk	6	0
FanPier	FnwyPrk	7	0
FanPier	FnwyPrk	8	0
FanPier	MsmofFA	1	0
FanPier	MsmofFA	2	0
FanPier	MsmofFA	3	0
FanPier	MsmofFA	4	0
FanPier	MsmofFA	5	0
FanPier	MsmofFA	6	0
FanPier	MsmofFA	7	0
FanPier	MsmofFA	8	0
FanPier	BstTPSM	1	0
FanPier	BstTPSM	2	0
FanPier	BstTPSM	3	0
FanPier	BstTPSM	4	0
FanPier	BstTPSM	5	0
FanPier	BstTPSM	6	0
FanPier	BstTPSM	7	0
FanPier	BstTPSM	8	0
FanPier	NrthEnd	1	0
FanPier	NrthEnd	2	0
FanPier	NrthEnd	3	0
FanPier	NrthEnd	4	0
FanPier	NrthEnd	5	0
FanPier	NrthEnd	6	0
FanPier	NrthEnd	7	0
FanPier	NrthEnd	8	0
FanPier	JhFKPML	1	0
FanPier	JhFKPML	2	0
FanPier	JhFKPML	3	0
FanPier	JhFKPML	4	0
FanPier	JhFKPML	5	0
FanPier	JhFKPML	6	0
FanPier	JhFKPML	7	0
FanPier	JhFKPML	8	0
FanPier	BstnPbG	1	0
FanPier	BstnPbG	2	0
FanPier	BstnPbG	3	0
FanPier	BstnPbG	4	0
FanPier	BstnPbG	5	0
FanPier	BstnPbG	6	0
FanPier	BstnPbG	7	0
FanPier	BstnPbG	8	0
FanPier	SmlAdmB	1	0
FanPier	SmlAdmB	2	0
FanPier	SmlAdmB	3	0
FanPier	SmlAdmB	4	0
FanPier	SmlAdmB	5	0
FanPier	SmlAdmB	6	0
FanPier	SmlAdmB	7	0
FanPier	SmlAdmB	8	0
FanPier	IsblSGM	1	0
FanPier	IsblSGM	2	0
FanPier	IsblSGM	3	0
FanPier	IsblSGM	4	0
FanPier	IsblSGM	5	0
FanPier	IsblSGM	6	0
FanPier	IsblSGM	7	0
FanPier	IsblSGM	8	0
FanPier	BstnPbL	1	0
FanPier	BstnPbL	2	0
FanPier	BstnPbL	3	0
FanPier	BstnPbL	4	0
FanPier	BstnPbL	5	0
FanPier	BstnPbL	6	0
FanPier	BstnPbL	7	0
FanPier	BstnPbL	8	0
FanPier	USSCnst	1	0
FanPier	USSCnst	2	0
FanPier	USSCnst	3	0
FanPier	USSCnst	4	0
FanPier	USSCnst	5	0
FanPier	USSCnst	6	0
FanPier	USSCnst	7	0
FanPier	USSCnst	8	0
FanPier	BecnHll	1	0
FanPier	BecnHll	2	0
FanPier	BecnHll	3	0
FanPier	BecnHll	4	0
FanPier	BecnHll	5	0
FanPier	BecnHll	6	0
FanPier	BecnHll	7	0
FanPier	BecnHll	8	0
FanPier	BackBay	1	0
FanPier	BackBay	2	0
FanPier	BackBay	3	0
FanPier	BackBay	4	0
FanPier	BackBay	5	0
FanPier	BackBay	6	0
