ampl.tab 3 1
ALL_PLACES	PLACES	DAYS	travel
USSCnst	EtDaMGH	3	0
USSCnst	EtDaMGH	4	0
USSCnst	BstnWnr	1	0
USSCnst	BstnWnr	2	0
USSCnst	BstnWnr	3	0
USSCnst	BstnWnr	4	0
USSCnst	MtrplWM	1	0
USSCnst	MtrplWM	2	0
USSCnst	MtrplWM	3	0
USSCnst	MtrplWM	4	0
USSCnst	BySttCC	1	0
USSCnst	BySttCC	2	0
USSCnst	BySttCC	3	0
USSCnst	BySttCC	4	0
USSCnst	PSRMMoMHaIaMGH	1	0
USSCnst	PSRMMoMHaIaMGH	2	0
USSCnst	PSRMMoMHaIaMGH	3	0
USSCnst	PSRMMoMHaIaMGH	4	0
USSCnst	BstnBll	1	0
USSCnst	BstnBll	2	0
USSCnst	BstnBll	3	0
USSCnst	BstnBll	4	0
USSCnst	JamcPnd	1	0
USSCnst	JamcPnd	2	0
USSCnst	JamcPnd	3	0
USSCnst	JamcPnd	4	0
USSCnst	PirsPrk	1	0
USSCnst	PirsPrk	2	0
USSCnst	PirsPrk	3	0
USSCnst	PirsPrk	4	0
USSCnst	NtnPSVC	1	0
USSCnst	NtnPSVC	2	0
USSCnst	NtnPSVC	3	0
USSCnst	NtnPSVC	4	0
USSCnst	NwBlnFS	1	0
USSCnst	NwBlnFS	2	0
USSCnst	NwBlnFS	3	0
USSCnst	NwBlnFS	4	0
USSCnst	AnaHACM	1	0
USSCnst	AnaHACM	2	0
USSCnst	AnaHACM	3	0
USSCnst	AnaHACM	4	0
USSCnst	ArlngSC	1	0
USSCnst	ArlngSC	2	0
USSCnst	ArlngSC	3	0
USSCnst	ArlngSC	4	0
USSCnst	LttBIaL	1	0
USSCnst	LttBIaL	2	0
USSCnst	LttBIaL	3	0
USSCnst	LttBIaL	4	0
USSCnst	NwEnCJH	1	0
USSCnst	NwEnCJH	2	0
USSCnst	NwEnCJH	3	0
USSCnst	NwEnCJH	4	0
USSCnst	FrtWrrn	1	0
USSCnst	FrtWrrn	2	0
USSCnst	FrtWrrn	3	0
USSCnst	FrtWrrn	4	0
USSCnst	ChrcotC	1	0
USSCnst	ChrcotC	2	0
USSCnst	ChrcotC	3	0
USSCnst	ChrcotC	4	0
USSCnst	ThmpsnI	1	0
USSCnst	ThmpsnI	2	0
USSCnst	ThmpsnI	3	0
USSCnst	ThmpsnI	4	0
USSCnst	EmrldNc	1	0
USSCnst	EmrldNc	2	0
USSCnst	EmrldNc	3	0
USSCnst	EmrldNc	4	0
USSCnst	LyrSCoB	1	0
USSCnst	LyrSCoB	2	0
USSCnst	LyrSCoB	3	0
USSCnst	LyrSCoB	4	0
USSCnst	HOME_NEU_END	1	0
USSCnst	HOME_NEU_END	2	0
USSCnst	HOME_NEU_END	3	0
USSCnst	HOME_NEU_END	4	0
BecnHll	HOME_NEU_START	1	0
BecnHll	HOME_NEU_START	2	0
BecnHll	HOME_NEU_START	3	0
BecnHll	HOME_NEU_START	4	0
BecnHll	FrdmTrl	1	0
BecnHll	FrdmTrl	2	0
BecnHll	FrdmTrl	3	0
BecnHll	FrdmTrl	4	0
BecnHll	FnwyPrk	1	0
BecnHll	FnwyPrk	2	0
BecnHll	FnwyPrk	3	0
BecnHll	FnwyPrk	4	0
BecnHll	MsmofFA	1	0
BecnHll	MsmofFA	2	0
BecnHll	MsmofFA	3	0
BecnHll	MsmofFA	4	0
BecnHll	BstTPSM	1	0
BecnHll	BstTPSM	2	0
BecnHll	BstTPSM	3	0
BecnHll	BstTPSM	4	0
BecnHll	NrthEnd	1	0
BecnHll	NrthEnd	2	0
BecnHll	NrthEnd	3	0
BecnHll	NrthEnd	4	0
BecnHll	JhFKPML	1	0
BecnHll	JhFKPML	2	0
BecnHll	JhFKPML	3	0
BecnHll	JhFKPML	4	0
BecnHll	BstnPbG	1	0
BecnHll	BstnPbG	2	0
BecnHll	BstnPbG	3	0
BecnHll	BstnPbG	4	0
BecnHll	SmlAdmB	1	0
BecnHll	SmlAdmB	2	0
BecnHll	SmlAdmB	3	0
BecnHll	SmlAdmB	4	0
BecnHll	IsblSGM	1	0
BecnHll	IsblSGM	2	0
BecnHll	IsblSGM	3	0
BecnHll	IsblSGM	4	0
BecnHll	BstnPbL	1	0
BecnHll	BstnPbL	2	0
BecnHll	BstnPbL	3	0
BecnHll	BstnPbL	4	0
BecnHll	USSCnst	1	0
BecnHll	USSCnst	2	0
BecnHll	USSCnst	3	0
BecnHll	USSCnst	4	0
BecnHll	BecnHll	1	0
BecnHll	BecnHll	2	0
BecnHll	BecnHll	3	0
BecnHll	BecnHll	4	0
BecnHll	BackBay	1	0
BecnHll	BackBay	2	0
BecnHll	BackBay	3	0
BecnHll	BackBay	4	0
BecnHll	OldNCHS	1	0
BecnHll	OldNCHS	2	0
BecnHll	OldNCHS	3	0
BecnHll	OldNCHS	4	0
BecnHll	HrbrWlk	1	0
BecnHll	HrbrWlk	2	0
BecnHll	HrbrWlk	3	0
BecnHll	HrbrWlk	4	0
BecnHll	NwEngHM	1	0
BecnHll	NwEngHM	2	0
BecnHll	NwEngHM	3	0
BecnHll	NwEngHM	4	0
BecnHll	ArnldAr	1	0
BecnHll	ArnldAr	2	0
BecnHll	ArnldAr	3	0
BecnHll	ArnldAr	4	0
BecnHll	ChrlsRE	1	0
BecnHll	ChrlsRE	2	0
BecnHll	ChrlsRE	3	0
BecnHll	ChrlsRE	4	0
BecnHll	BstnOpH	1	0
BecnHll	BstnOpH	2	0
BecnHll	BstnOpH	3	0
BecnHll	BstnOpH	4	0
BecnHll	Mrrt_CH	1	0
BecnHll	Mrrt_CH	2	0
BecnHll	Mrrt_CH	3	0
BecnHll	Mrrt_CH	4	0
BecnHll	RsKnndG	1	0
BecnHll	RsKnndG	2	0
BecnHll	RsKnndG	3	0
BecnHll	RsKnndG	4	0
BecnHll	ThBstnP	1	0
BecnHll	ThBstnP	2	0
BecnHll	ThBstnP	3	0
BecnHll	ThBstnP	4	0
BecnHll	Grg_sIs	1	0
BecnHll	Grg_sIs	2	0
BecnHll	Grg_sIs	3	0
BecnHll	Grg_sIs	4	0
BecnHll	CmmnwAM	1	0
BecnHll	CmmnwAM	2	0
BecnHll	CmmnwAM	3	0
BecnHll	CmmnwAM	4	0
BecnHll	ThPOoEG	1	0
BecnHll	ThPOoEG	2	0
BecnHll	ThPOoEG	3	0
BecnHll	ThPOoEG	4	0
BecnHll	EMKIftUSS	1	0
BecnHll	EMKIftUSS	2	0
BecnHll	EMKIftUSS	3	0
BecnHll	EMKIftUSS	4	0
BecnHll	DwnstCH	1	0
BecnHll	DwnstCH	2	0
BecnHll	DwnstCH	3	0
BecnHll	DwnstCH	4	0
BecnHll	FanPier	1	0
BecnHll	FanPier	2	0
BecnHll	FanPier	3	0
BecnHll	FanPier	4	0
BecnHll	BstnAth	1	0
BecnHll	BstnAth	2	0
BecnHll	BstnAth	3	0
BecnHll	BstnAth	4	0
BecnHll	SymphnH	1	0
BecnHll	SymphnH	2	0
BecnHll	SymphnH	3	0
BecnHll	SymphnH	4	0
BecnHll	EtDaMGH	1	0
BecnHll	EtDaMGH	2	0
BecnHll	EtDaMGH	3	0
BecnHll	EtDaMGH	4	0
BecnHll	BstnWnr	1	0
BecnHll	BstnWnr	2	0
BecnHll	BstnWnr	3	0
BecnHll	BstnWnr	4	0
BecnHll	MtrplWM	1	0
BecnHll	MtrplWM	2	0
BecnHll	MtrplWM	3	0
BecnHll	MtrplWM	4	0
BecnHll	BySttCC	1	0
BecnHll	BySttCC	2	0
BecnHll	BySttCC	3	0
BecnHll	BySttCC	4	0
BecnHll	PSRMMoMHaIaMGH	1	0
BecnHll	PSRMMoMHaIaMGH	2	0
BecnHll	PSRMMoMHaIaMGH	3	0
BecnHll	PSRMMoMHaIaMGH	4	0
BecnHll	BstnBll	1	0
BecnHll	BstnBll	2	0
BecnHll	BstnBll	3	0
BecnHll	BstnBll	4	0
BecnHll	JamcPnd	1	0
BecnHll	JamcPnd	2	0
BecnHll	JamcPnd	3	0
BecnHll	JamcPnd	4	0
BecnHll	PirsPrk	1	0
BecnHll	PirsPrk	2	0
BecnHll	PirsPrk	3	0
BecnHll	PirsPrk	4	0
BecnHll	NtnPSVC	1	0
BecnHll	NtnPSVC	2	0
BecnHll	NtnPSVC	3	0
BecnHll	NtnPSVC	4	0
BecnHll	NwBlnFS	1	0
BecnHll	NwBlnFS	2	0
BecnHll	NwBlnFS	3	0
BecnHll	NwBlnFS	4	0
BecnHll	AnaHACM	1	0
BecnHll	AnaHACM	2	0
BecnHll	AnaHACM	3	0
BecnHll	AnaHACM	4	0
BecnHll	ArlngSC	1	0
BecnHll	ArlngSC	2	0
BecnHll	ArlngSC	3	0
BecnHll	ArlngSC	4	0
BecnHll	LttBIaL	1	0
BecnHll	LttBIaL	2	0
BecnHll	LttBIaL	3	0
BecnHll	LttBIaL	4	0
BecnHll	NwEnCJH	1	0
BecnHll	NwEnCJH	2	0
BecnHll	NwEnCJH	3	0
BecnHll	NwEnCJH	4	0
BecnHll	FrtWrrn	1	0
BecnHll	FrtWrrn	2	0
BecnHll	FrtWrrn	3	0
BecnHll	FrtWrrn	4	0
BecnHll	ChrcotC	1	0
BecnHll	ChrcotC	2	0
BecnHll	ChrcotC	3	0
BecnHll	ChrcotC	4	0
BecnHll	ThmpsnI	1	0
BecnHll	ThmpsnI	2	0
BecnHll	ThmpsnI	3	0
BecnHll	ThmpsnI	4	0
BecnHll	EmrldNc	1	0
BecnHll	EmrldNc	2	0
BecnHll	EmrldNc	3	0
BecnHll	EmrldNc	4	0
BecnHll	LyrSCoB	1	0
BecnHll	LyrSCoB	2	0
BecnHll	LyrSCoB	3	0
BecnHll	LyrSCoB	4	0
BecnHll	HOME_NEU_END	1	0
BecnHll	HOME_NEU_END	2	0
BecnHll	HOME_NEU_END	3	0
BecnHll	HOME_NEU_END	4	0
BackBay	HOME_NEU_START	1	0
BackBay	HOME_NEU_START	2	0
BackBay	HOME_NEU_START	3	0
BackBay	HOME_NEU_START	4	0
BackBay	FrdmTrl	1	0
BackBay	FrdmTrl	2	0
BackBay	FrdmTrl	3	0
BackBay	FrdmTrl	4	0
BackBay	FnwyPrk	1	0
BackBay	FnwyPrk	2	0
BackBay	FnwyPrk	3	0
BackBay	FnwyPrk	4	0
BackBay	MsmofFA	1	0
BackBay	MsmofFA	2	0
BackBay	MsmofFA	3	0
BackBay	MsmofFA	4	0
BackBay	BstTPSM	1	0
BackBay	BstTPSM	2	0
BackBay	BstTPSM	3	0
BackBay	BstTPSM	4	0
BackBay	NrthEnd	1	0
BackBay	NrthEnd	2	0
BackBay	NrthEnd	3	0
BackBay	NrthEnd	4	0
BackBay	JhFKPML	1	0
BackBay	JhFKPML	2	0
BackBay	JhFKPML	3	0
BackBay	JhFKPML	4	0
BackBay	BstnPbG	1	0
BackBay	BstnPbG	2	0
BackBay	BstnPbG	3	0
BackBay	BstnPbG	4	0
BackBay	SmlAdmB	1	0
BackBay	SmlAdmB	2	0
BackBay	SmlAdmB	3	0
BackBay	SmlAdmB	4	0
BackBay	IsblSGM	1	0
BackBay	IsblSGM	2	0
BackBay	IsblSGM	3	0
BackBay	IsblSGM	4	0
BackBay	BstnPbL	1	0
BackBay	BstnPbL	2	0
BackBay	BstnPbL	3	0
BackBay	BstnPbL	4	0
BackBay	USSCnst	1	0
BackBay	USSCnst	2	0
BackBay	USSCnst	3	0
BackBay	USSCnst	4	0
BackBay	BecnHll	1	0
BackBay	BecnHll	2	0
BackBay	BecnHll	3	0
BackBay	BecnHll	4	0
BackBay	BackBay	1	0
BackBay	BackBay	2	0
BackBay	BackBay	3	0
BackBay	BackBay	4	0
BackBay	OldNCHS	1	0
BackBay	OldNCHS	2	0
BackBay	OldNCHS	3	0
BackBay	OldNCHS	4	0
BackBay	HrbrWlk	1	0
BackBay	HrbrWlk	2	0
BackBay	HrbrWlk	3	0
BackBay	HrbrWlk	4	0
BackBay	NwEngHM	1	0
BackBay	NwEngHM	2	0
BackBay	NwEngHM	3	0
BackBay	NwEngHM	4	0
BackBay	ArnldAr	1	0
BackBay	ArnldAr	2	0
BackBay	ArnldAr	3	0
BackBay	ArnldAr	4	0
BackBay	ChrlsRE	1	0
BackBay	ChrlsRE	2	0
BackBay	ChrlsRE	3	0
BackBay	ChrlsRE	4	0
BackBay	BstnOpH	1	0
BackBay	BstnOpH	2	0
BackBay	BstnOpH	3	0
BackBay	BstnOpH	4	0
BackBay	Mrrt_CH	1	0
BackBay	Mrrt_CH	2	0
BackBay	Mrrt_CH	3	0
BackBay	Mrrt_CH	4	0
BackBay	RsKnndG	1	0
BackBay	RsKnndG	2	0
BackBay	RsKnndG	3	0
BackBay	RsKnndG	4	0
BackBay	ThBstnP	1	0
BackBay	ThBstnP	2	0
BackBay	ThBstnP	3	0
BackBay	ThBstnP	4	0
BackBay	Grg_sIs	1	0
BackBay	Grg_sIs	2	0
BackBay	Grg_sIs	3	0
BackBay	Grg_sIs	4	0
BackBay	CmmnwAM	1	0
BackBay	CmmnwAM	2	0
BackBay	CmmnwAM	3	0
BackBay	CmmnwAM	4	0
BackBay	ThPOoEG	1	0
BackBay	ThPOoEG	2	0
BackBay	ThPOoEG	3	0
BackBay	ThPOoEG	4	0
BackBay	EMKIftUSS	1	0
BackBay	EMKIftUSS	2	0
BackBay	EMKIftUSS	3	0
BackBay	EMKIftUSS	4	0
BackBay	DwnstCH	1	0
BackBay	DwnstCH	2	0
BackBay	DwnstCH	3	0
BackBay	DwnstCH	4	0
BackBay	FanPier	1	0
BackBay	FanPier	2	0
BackBay	FanPier	3	0
BackBay	FanPier	4	0
BackBay	BstnAth	1	0
BackBay	BstnAth	2	0
BackBay	BstnAth	3	0
BackBay	BstnAth	4	0
BackBay	SymphnH	1	0
BackBay	SymphnH	2	0
BackBay	SymphnH	3	0
BackBay	SymphnH	4	0
BackBay	EtDaMGH	1	0
BackBay	EtDaMGH	2	0
BackBay	EtDaMGH	3	0
BackBay	EtDaMGH	4	0
BackBay	BstnWnr	1	0
BackBay	BstnWnr	2	0
BackBay	BstnWnr	3	0
BackBay	BstnWnr	4	0
BackBay	MtrplWM	1	0
BackBay	MtrplWM	2	0
BackBay	MtrplWM	3	0
BackBay	MtrplWM	4	0
BackBay	BySttCC	1	0
BackBay	BySttCC	2	0
BackBay	BySttCC	3	0
BackBay	BySttCC	4	0
BackBay	PSRMMoMHaIaMGH	1	0
BackBay	PSRMMoMHaIaMGH	2	0
BackBay	PSRMMoMHaIaMGH	3	0
BackBay	PSRMMoMHaIaMGH	4	0
BackBay	BstnBll	1	0
BackBay	BstnBll	2	0
BackBay	BstnBll	3	0
BackBay	BstnBll	4	0
BackBay	JamcPnd	1	0
BackBay	JamcPnd	2	0
BackBay	JamcPnd	3	0
BackBay	JamcPnd	4	0
BackBay	PirsPrk	1	0
BackBay	PirsPrk	2	0
BackBay	PirsPrk	3	0
BackBay	PirsPrk	4	0
BackBay	NtnPSVC	1	0
BackBay	NtnPSVC	2	0
BackBay	NtnPSVC	3	0
BackBay	NtnPSVC	4	0
BackBay	NwBlnFS	1	0
BackBay	NwBlnFS	2	0
BackBay	NwBlnFS	3	0
BackBay	NwBlnFS	4	0
BackBay	AnaHACM	1	0
BackBay	AnaHACM	2	0
BackBay	AnaHACM	3	0
BackBay	AnaHACM	4	0
BackBay	ArlngSC	1	0
BackBay	ArlngSC	2	0
BackBay	ArlngSC	3	0
BackBay	ArlngSC	4	0
BackBay	LttBIaL	1	0
BackBay	LttBIaL	2	0
BackBay	LttBIaL	3	0
BackBay	LttBIaL	4	0
BackBay	NwEnCJH	1	0
BackBay	NwEnCJH	2	0
BackBay	NwEnCJH	3	0
BackBay	NwEnCJH	4	0
BackBay	FrtWrrn	1	0
BackBay	FrtWrrn	2	0
BackBay	FrtWrrn	3	0
BackBay	FrtWrrn	4	0
BackBay	ChrcotC	1	0
BackBay	ChrcotC	2	0
BackBay	ChrcotC	3	0
BackBay	ChrcotC	4	0
BackBay	ThmpsnI	1	0
BackBay	ThmpsnI	2	0
BackBay	ThmpsnI	3	0
BackBay	ThmpsnI	4	0
BackBay	EmrldNc	1	0
BackBay	EmrldNc	2	0
BackBay	EmrldNc	3	0
BackBay	EmrldNc	4	0
BackBay	LyrSCoB	1	0
BackBay	LyrSCoB	2	0
BackBay	LyrSCoB	3	0
BackBay	LyrSCoB	4	0
BackBay	HOME_NEU_END	1	0
BackBay	HOME_NEU_END	2	0
BackBay	HOME_NEU_END	3	0
BackBay	HOME_NEU_END	4	0
OldNCHS	HOME_NEU_START	1	0
OldNCHS	HOME_NEU_START	2	0
OldNCHS	HOME_NEU_START	3	0
OldNCHS	HOME_NEU_START	4	0
OldNCHS	FrdmTrl	1	0
OldNCHS	FrdmTrl	2	0
OldNCHS	FrdmTrl	3	1
OldNCHS	FrdmTrl	4	0
OldNCHS	FnwyPrk	1	0
OldNCHS	FnwyPrk	2	0
OldNCHS	FnwyPrk	3	0
OldNCHS	FnwyPrk	4	0
OldNCHS	MsmofFA	1	0
OldNCHS	MsmofFA	2	0
OldNCHS	MsmofFA	3	0
OldNCHS	MsmofFA	4	0
OldNCHS	BstTPSM	1	0
OldNCHS	BstTPSM	2	0
OldNCHS	BstTPSM	3	0
OldNCHS	BstTPSM	4	0
OldNCHS	NrthEnd	1	0
OldNCHS	NrthEnd	2	0
OldNCHS	NrthEnd	3	0
OldNCHS	NrthEnd	4	0
OldNCHS	JhFKPML	1	0
OldNCHS	JhFKPML	2	0
OldNCHS	JhFKPML	3	0
OldNCHS	JhFKPML	4	0
OldNCHS	BstnPbG	1	0
OldNCHS	BstnPbG	2	0
OldNCHS	BstnPbG	3	0
OldNCHS	BstnPbG	4	0
OldNCHS	SmlAdmB	1	0
OldNCHS	SmlAdmB	2	0
OldNCHS	SmlAdmB	3	0
OldNCHS	SmlAdmB	4	0
OldNCHS	IsblSGM	1	0
OldNCHS	IsblSGM	2	0
OldNCHS	IsblSGM	3	0
OldNCHS	IsblSGM	4	0
OldNCHS	BstnPbL	1	0
OldNCHS	BstnPbL	2	0
OldNCHS	BstnPbL	3	0
OldNCHS	BstnPbL	4	0
OldNCHS	USSCnst	1	0
OldNCHS	USSCnst	2	0
OldNCHS	USSCnst	3	0
OldNCHS	USSCnst	4	0
OldNCHS	BecnHll	1	0
OldNCHS	BecnHll	2	0
OldNCHS	BecnHll	3	0
OldNCHS	BecnHll	4	0
OldNCHS	BackBay	1	0
OldNCHS	BackBay	2	0
OldNCHS	BackBay	3	0
OldNCHS	BackBay	4	0
OldNCHS	OldNCHS	1	0
OldNCHS	OldNCHS	2	0
OldNCHS	OldNCHS	3	0
OldNCHS	OldNCHS	4	0
OldNCHS	HrbrWlk	1	0
OldNCHS	HrbrWlk	2	0
OldNCHS	HrbrWlk	3	0
OldNCHS	HrbrWlk	4	0
OldNCHS	NwEngHM	1	0
OldNCHS	NwEngHM	2	0
OldNCHS	NwEngHM	3	0
OldNCHS	NwEngHM	4	0
OldNCHS	ArnldAr	1	0
OldNCHS	ArnldAr	2	0
OldNCHS	ArnldAr	3	0
OldNCHS	ArnldAr	4	0
OldNCHS	ChrlsRE	1	0
OldNCHS	ChrlsRE	2	0
OldNCHS	ChrlsRE	3	0
OldNCHS	ChrlsRE	4	0
OldNCHS	BstnOpH	1	0
OldNCHS	BstnOpH	2	0
OldNCHS	BstnOpH	3	0
OldNCHS	BstnOpH	4	0
OldNCHS	Mrrt_CH	1	0
OldNCHS	Mrrt_CH	2	0
OldNCHS	Mrrt_CH	3	0
OldNCHS	Mrrt_CH	4	0
OldNCHS	RsKnndG	1	0
OldNCHS	RsKnndG	2	0
OldNCHS	RsKnndG	3	0
OldNCHS	RsKnndG	4	0
OldNCHS	ThBstnP	1	0
OldNCHS	ThBstnP	2	0
OldNCHS	ThBstnP	3	0
OldNCHS	ThBstnP	4	0
OldNCHS	Grg_sIs	1	0
OldNCHS	Grg_sIs	2	0
OldNCHS	Grg_sIs	3	0
OldNCHS	Grg_sIs	4	0
OldNCHS	CmmnwAM	1	0
OldNCHS	CmmnwAM	2	0
OldNCHS	CmmnwAM	3	0
OldNCHS	CmmnwAM	4	0
OldNCHS	ThPOoEG	1	0
OldNCHS	ThPOoEG	2	0
OldNCHS	ThPOoEG	3	0
OldNCHS	ThPOoEG	4	0
OldNCHS	EMKIftUSS	1	0
OldNCHS	EMKIftUSS	2	0
OldNCHS	EMKIftUSS	3	0
OldNCHS	EMKIftUSS	4	0
OldNCHS	DwnstCH	1	0
OldNCHS	DwnstCH	2	0
OldNCHS	DwnstCH	3	0
OldNCHS	DwnstCH	4	0
OldNCHS	FanPier	1	0
OldNCHS	FanPier	2	0
OldNCHS	FanPier	3	0
OldNCHS	FanPier	4	0
OldNCHS	BstnAth	1	0
OldNCHS	BstnAth	2	0
OldNCHS	BstnAth	3	0
OldNCHS	BstnAth	4	0
OldNCHS	SymphnH	1	0
OldNCHS	SymphnH	2	0
OldNCHS	SymphnH	3	0
OldNCHS	SymphnH	4	0
OldNCHS	EtDaMGH	1	0
OldNCHS	EtDaMGH	2	0
OldNCHS	EtDaMGH	3	0
OldNCHS	EtDaMGH	4	0
OldNCHS	BstnWnr	1	0
OldNCHS	BstnWnr	2	0
OldNCHS	BstnWnr	3	0
OldNCHS	BstnWnr	4	0
OldNCHS	MtrplWM	1	0
OldNCHS	MtrplWM	2	0
OldNCHS	MtrplWM	3	0
OldNCHS	MtrplWM	4	0
OldNCHS	BySttCC	1	0
OldNCHS	BySttCC	2	0
OldNCHS	BySttCC	3	0
OldNCHS	BySttCC	4	0
OldNCHS	PSRMMoMHaIaMGH	1	0
OldNCHS	PSRMMoMHaIaMGH	2	0
OldNCHS	PSRMMoMHaIaMGH	3	0
OldNCHS	PSRMMoMHaIaMGH	4	0
OldNCHS	BstnBll	1	0
OldNCHS	BstnBll	2	0
OldNCHS	BstnBll	3	0
OldNCHS	BstnBll	4	0
OldNCHS	JamcPnd	1	0
OldNCHS	JamcPnd	2	0
OldNCHS	JamcPnd	3	0
OldNCHS	JamcPnd	4	0
OldNCHS	PirsPrk	1	0
OldNCHS	PirsPrk	2	0
OldNCHS	PirsPrk	3	0
OldNCHS	PirsPrk	4	0
OldNCHS	NtnPSVC	1	0
OldNCHS	NtnPSVC	2	0
OldNCHS	NtnPSVC	3	0
OldNCHS	NtnPSVC	4	0
OldNCHS	NwBlnFS	1	0
OldNCHS	NwBlnFS	2	0
OldNCHS	NwBlnFS	3	0
OldNCHS	NwBlnFS	4	0
OldNCHS	AnaHACM	1	0
OldNCHS	AnaHACM	2	0
OldNCHS	AnaHACM	3	0
OldNCHS	AnaHACM	4	0
OldNCHS	ArlngSC	1	0
OldNCHS	ArlngSC	2	0
OldNCHS	ArlngSC	3	0
OldNCHS	ArlngSC	4	0
OldNCHS	LttBIaL	1	0
OldNCHS	LttBIaL	2	0
OldNCHS	LttBIaL	3	0
OldNCHS	LttBIaL	4	0
OldNCHS	NwEnCJH	1	0
OldNCHS	NwEnCJH	2	0
OldNCHS	NwEnCJH	3	0
OldNCHS	NwEnCJH	4	0
OldNCHS	FrtWrrn	1	0
OldNCHS	FrtWrrn	2	0
OldNCHS	FrtWrrn	3	0
OldNCHS	FrtWrrn	4	0
OldNCHS	ChrcotC	1	0
OldNCHS	ChrcotC	2	0
OldNCHS	ChrcotC	3	0
OldNCHS	ChrcotC	4	0
OldNCHS	ThmpsnI	1	0
OldNCHS	ThmpsnI	2	0
OldNCHS	ThmpsnI	3	0
OldNCHS	ThmpsnI	4	0
OldNCHS	EmrldNc	1	0
OldNCHS	EmrldNc	2	0
OldNCHS	EmrldNc	3	0
OldNCHS	EmrldNc	4	0
OldNCHS	LyrSCoB	1	0
OldNCHS	LyrSCoB	2	0
OldNCHS	LyrSCoB	3	0
OldNCHS	LyrSCoB	4	0
OldNCHS	HOME_NEU_END	1	0
OldNCHS	HOME_NEU_END	2	0
OldNCHS	HOME_NEU_END	3	0
OldNCHS	HOME_NEU_END	4	0
HrbrWlk	HOME_NEU_START	1	0
HrbrWlk	HOME_NEU_START	2	0
HrbrWlk	HOME_NEU_START	3	0
HrbrWlk	HOME_NEU_START	4	0
HrbrWlk	FrdmTrl	1	0
HrbrWlk	FrdmTrl	2	0
HrbrWlk	FrdmTrl	3	0
HrbrWlk	FrdmTrl	4	0
HrbrWlk	FnwyPrk	1	0
HrbrWlk	FnwyPrk	2	0
HrbrWlk	FnwyPrk	3	0
HrbrWlk	FnwyPrk	4	0
HrbrWlk	MsmofFA	1	0
HrbrWlk	MsmofFA	2	0
HrbrWlk	MsmofFA	3	0
HrbrWlk	MsmofFA	4	0
HrbrWlk	BstTPSM	1	0
HrbrWlk	BstTPSM	2	0
HrbrWlk	BstTPSM	3	0
HrbrWlk	BstTPSM	4	0
HrbrWlk	NrthEnd	1	0
HrbrWlk	NrthEnd	2	0
HrbrWlk	NrthEnd	3	0
HrbrWlk	NrthEnd	4	0
HrbrWlk	JhFKPML	1	0
HrbrWlk	JhFKPML	2	0
HrbrWlk	JhFKPML	3	0
HrbrWlk	JhFKPML	4	0
HrbrWlk	BstnPbG	1	0
HrbrWlk	BstnPbG	2	0
HrbrWlk	BstnPbG	3	0
HrbrWlk	BstnPbG	4	0
HrbrWlk	SmlAdmB	1	0
HrbrWlk	SmlAdmB	2	0
HrbrWlk	SmlAdmB	3	0
HrbrWlk	SmlAdmB	4	0
HrbrWlk	IsblSGM	1	0
HrbrWlk	IsblSGM	2	0
HrbrWlk	IsblSGM	3	0
HrbrWlk	IsblSGM	4	0
HrbrWlk	BstnPbL	1	0
HrbrWlk	BstnPbL	2	0
HrbrWlk	BstnPbL	3	0
HrbrWlk	BstnPbL	4	0
HrbrWlk	USSCnst	1	0
HrbrWlk	USSCnst	2	0
HrbrWlk	USSCnst	3	0
HrbrWlk	USSCnst	4	0
HrbrWlk	BecnHll	1	0
HrbrWlk	BecnHll	2	0
HrbrWlk	BecnHll	3	0
HrbrWlk	BecnHll	4	0
HrbrWlk	BackBay	1	0
HrbrWlk	BackBay	2	0
HrbrWlk	BackBay	3	0
HrbrWlk	BackBay	4	0
HrbrWlk	OldNCHS	1	0
HrbrWlk	OldNCHS	2	0
HrbrWlk	OldNCHS	3	0
HrbrWlk	OldNCHS	4	0
HrbrWlk	HrbrWlk	1	0
HrbrWlk	HrbrWlk	2	0
HrbrWlk	HrbrWlk	3	0
HrbrWlk	HrbrWlk	4	0
HrbrWlk	NwEngHM	1	0
HrbrWlk	NwEngHM	2	0
HrbrWlk	NwEngHM	3	0
HrbrWlk	NwEngHM	4	0
HrbrWlk	ArnldAr	1	0
HrbrWlk	ArnldAr	2	0
HrbrWlk	ArnldAr	3	0
HrbrWlk	ArnldAr	4	0
HrbrWlk	ChrlsRE	1	0
HrbrWlk	ChrlsRE	2	0
HrbrWlk	ChrlsRE	3	0
HrbrWlk	ChrlsRE	4	0
HrbrWlk	BstnOpH	1	0
HrbrWlk	BstnOpH	2	0
HrbrWlk	BstnOpH	3	0
HrbrWlk	BstnOpH	4	0
HrbrWlk	Mrrt_CH	1	0
HrbrWlk	Mrrt_CH	2	0
HrbrWlk	Mrrt_CH	3	0
HrbrWlk	Mrrt_CH	4	0
HrbrWlk	RsKnndG	1	0
HrbrWlk	RsKnndG	2	0
HrbrWlk	RsKnndG	3	0
HrbrWlk	RsKnndG	4	0
HrbrWlk	ThBstnP	1	0
HrbrWlk	ThBstnP	2	0
HrbrWlk	ThBstnP	3	0
HrbrWlk	ThBstnP	4	0
HrbrWlk	Grg_sIs	1	0
HrbrWlk	Grg_sIs	2	0
HrbrWlk	Grg_sIs	3	0
HrbrWlk	Grg_sIs	4	0
HrbrWlk	CmmnwAM	1	0
HrbrWlk	CmmnwAM	2	0
